date,time,origin,destination,ridership
2026-04-29,21:00,JB Sentral,Woodlands CIQ,320
2026-04-29,21:00,Woodlands CIQ,JB Sentral,320
2026-04-29,22:00,JB Sentral,Woodlands CIQ,217
2026-04-29,22:00,Woodlands CIQ,JB Sentral,320
2026-04-29,23:00,Woodlands CIQ,JB Sentral,175
2026-04-30,05:00,JB Sentral,Woodlands CIQ,640
2026-04-30,06:00,JB Sentral,Woodlands CIQ,640
2026-04-30,07:00,JB Sentral,Woodlands CIQ,639
2026-04-30,08:00,JB Sentral,Woodlands CIQ,320
2026-04-30,08:00,Woodlands CIQ,JB Sentral,320
2026-04-30,09:00,Woodlands CIQ,JB Sentral,318
2026-04-30,11:00,JB Sentral,Woodlands CIQ,289
2026-04-30,12:00,JB Sentral,Woodlands CIQ,225
2026-04-30,12:00,Woodlands CIQ,JB Sentral,332
2026-04-30,13:00,Woodlands CIQ,JB Sentral,324
2026-04-30,14:00,JB Sentral,Woodlands CIQ,264
2026-04-30,15:00,JB Sentral,Woodlands CIQ,319
2026-04-30,15:00,Woodlands CIQ,JB Sentral,321
2026-04-30,16:00,JB Sentral,Woodlands CIQ,322
2026-04-30,16:00,Woodlands CIQ,JB Sentral,326
2026-04-30,17:00,JB Sentral,Woodlands CIQ,323
2026-04-30,17:00,Woodlands CIQ,JB Sentral,323
2026-04-30,18:00,Woodlands CIQ,JB Sentral,321
2026-04-30,19:00,JB Sentral,Woodlands CIQ,320
2026-04-30,20:00,JB Sentral,Woodlands CIQ,321
2026-04-30,20:00,Woodlands CIQ,JB Sentral,320
2026-04-30,21:00,JB Sentral,Woodlands CIQ,324
2026-04-30,21:00,Woodlands CIQ,JB Sentral,321
2026-04-30,22:00,JB Sentral,Woodlands CIQ,295
2026-04-30,22:00,Woodlands CIQ,JB Sentral,320
2026-04-30,23:00,Woodlands CIQ,JB Sentral,321
2026-05-01,05:00,JB Sentral,Woodlands CIQ,193
2026-05-01,06:00,JB Sentral,Woodlands CIQ,183
2026-05-01,07:00,JB Sentral,Woodlands CIQ,338
2026-05-01,08:00,JB Sentral,Woodlands CIQ,321
2026-05-01,08:00,Woodlands CIQ,JB Sentral,320
2026-05-01,09:00,Woodlands CIQ,JB Sentral,321
2026-05-01,10:00,JB Sentral,Woodlands CIQ,325
2026-05-01,11:00,JB Sentral,Woodlands CIQ,323
2026-05-01,11:00,Woodlands CIQ,JB Sentral,320
2026-05-01,12:00,JB Sentral,Woodlands CIQ,321
2026-05-01,12:00,Woodlands CIQ,JB Sentral,328
2026-05-01,13:00,Woodlands CIQ,JB Sentral,323
2026-05-01,14:00,JB Sentral,Woodlands CIQ,316
2026-05-01,15:00,JB Sentral,Woodlands CIQ,322
2026-05-01,15:00,Woodlands CIQ,JB Sentral,323
2026-05-01,16:00,JB Sentral,Woodlands CIQ,323
2026-05-01,16:00,Woodlands CIQ,JB Sentral,324
2026-05-01,17:00,JB Sentral,Woodlands CIQ,324
2026-05-01,17:00,Woodlands CIQ,JB Sentral,326
2026-05-01,18:00,Woodlands CIQ,JB Sentral,321
2026-05-01,19:00,JB Sentral,Woodlands CIQ,321
2026-05-01,20:00,JB Sentral,Woodlands CIQ,321
2026-05-01,20:00,Woodlands CIQ,JB Sentral,318
2026-05-01,21:00,JB Sentral,Woodlands CIQ,319
2026-05-01,21:00,Woodlands CIQ,JB Sentral,320
2026-05-01,22:00,JB Sentral,Woodlands CIQ,319
2026-05-01,22:00,Woodlands CIQ,JB Sentral,317
2026-05-01,23:00,Woodlands CIQ,JB Sentral,305
2026-05-02,05:00,JB Sentral,Woodlands CIQ,182
2026-05-02,06:00,JB Sentral,Woodlands CIQ,405
2026-05-02,07:00,JB Sentral,Woodlands CIQ,640
2026-05-02,08:00,JB Sentral,Woodlands CIQ,322
2026-05-02,08:00,Woodlands CIQ,JB Sentral,320
2026-05-02,09:00,Woodlands CIQ,JB Sentral,320
2026-05-02,10:00,JB Sentral,Woodlands CIQ,325
2026-05-02,11:00,JB Sentral,Woodlands CIQ,321
2026-05-02,11:00,Woodlands CIQ,JB Sentral,319
2026-05-02,12:00,JB Sentral,Woodlands CIQ,320
2026-05-02,12:00,Woodlands CIQ,JB Sentral,326
2026-05-02,13:00,Woodlands CIQ,JB Sentral,324
2026-05-02,14:00,JB Sentral,Woodlands CIQ,323
2026-05-02,15:00,JB Sentral,Woodlands CIQ,324
2026-05-02,15:00,Woodlands CIQ,JB Sentral,320
2026-05-02,16:00,JB Sentral,Woodlands CIQ,325
2026-05-02,16:00,Woodlands CIQ,JB Sentral,323
2026-05-02,17:00,JB Sentral,Woodlands CIQ,325
2026-05-02,17:00,Woodlands CIQ,JB Sentral,323
2026-05-02,18:00,Woodlands CIQ,JB Sentral,319
2026-05-02,19:00,JB Sentral,Woodlands CIQ,322
2026-05-02,20:00,JB Sentral,Woodlands CIQ,320
2026-05-02,20:00,Woodlands CIQ,JB Sentral,205
2026-05-02,21:00,JB Sentral,Woodlands CIQ,320
2026-05-02,21:00,Woodlands CIQ,JB Sentral,208
2026-05-02,22:00,JB Sentral,Woodlands CIQ,321
2026-05-02,22:00,Woodlands CIQ,JB Sentral,205
2026-05-02,23:00,Woodlands CIQ,JB Sentral,140
2026-05-03,05:00,JB Sentral,Woodlands CIQ,138
2026-05-03,06:00,JB Sentral,Woodlands CIQ,257
2026-05-03,07:00,JB Sentral,Woodlands CIQ,645
2026-05-03,08:00,JB Sentral,Woodlands CIQ,324
2026-05-03,08:00,Woodlands CIQ,JB Sentral,320
2026-05-03,09:00,Woodlands CIQ,JB Sentral,320
2026-05-03,10:00,JB Sentral,Woodlands CIQ,326
2026-05-03,11:00,JB Sentral,Woodlands CIQ,323
2026-05-03,11:00,Woodlands CIQ,JB Sentral,320
2026-05-03,12:00,JB Sentral,Woodlands CIQ,324
2026-05-03,12:00,Woodlands CIQ,JB Sentral,324
2026-05-03,13:00,Woodlands CIQ,JB Sentral,300
2026-05-03,14:00,JB Sentral,Woodlands CIQ,324
2026-05-03,15:00,JB Sentral,Woodlands CIQ,325
2026-05-03,15:00,Woodlands CIQ,JB Sentral,212
2026-05-03,16:00,JB Sentral,Woodlands CIQ,323
2026-05-03,16:00,Woodlands CIQ,JB Sentral,174
2026-05-03,17:00,JB Sentral,Woodlands CIQ,321
2026-05-03,17:00,Woodlands CIQ,JB Sentral,107
2026-05-03,18:00,Woodlands CIQ,JB Sentral,103
2026-05-03,19:00,JB Sentral,Woodlands CIQ,321
2026-05-03,20:00,JB Sentral,Woodlands CIQ,321
2026-05-03,20:00,Woodlands CIQ,JB Sentral,76
2026-05-03,21:00,JB Sentral,Woodlands CIQ,323
2026-05-03,21:00,Woodlands CIQ,JB Sentral,81
2026-05-03,22:00,JB Sentral,Woodlands CIQ,320
2026-05-03,22:00,Woodlands CIQ,JB Sentral,103
2026-05-03,23:00,Woodlands CIQ,JB Sentral,57
2026-05-04,05:00,JB Sentral,Woodlands CIQ,640
2026-05-04,06:00,JB Sentral,Woodlands CIQ,640
2026-05-04,07:00,JB Sentral,Woodlands CIQ,640
2026-05-04,08:00,JB Sentral,Woodlands CIQ,320
2026-05-04,08:00,Woodlands CIQ,JB Sentral,296
2026-05-04,09:00,Woodlands CIQ,JB Sentral,321
2026-05-04,10:00,JB Sentral,Woodlands CIQ,320
2026-05-04,11:00,JB Sentral,Woodlands CIQ,325
2026-05-04,11:00,Woodlands CIQ,JB Sentral,320
2026-05-04,12:00,JB Sentral,Woodlands CIQ,325
2026-05-04,12:00,Woodlands CIQ,JB Sentral,321
2026-05-04,13:00,Woodlands CIQ,JB Sentral,231
2026-05-04,15:00,JB Sentral,Woodlands CIQ,325
2026-05-04,16:00,JB Sentral,Woodlands CIQ,321
2026-05-04,16:00,Woodlands CIQ,JB Sentral,80
2026-05-04,17:00,JB Sentral,Woodlands CIQ,325
2026-05-04,17:00,Woodlands CIQ,JB Sentral,211
2026-05-04,18:00,Woodlands CIQ,JB Sentral,320
2026-05-04,19:00,JB Sentral,Woodlands CIQ,321
2026-05-04,20:00,JB Sentral,Woodlands CIQ,321
2026-05-04,20:00,Woodlands CIQ,JB Sentral,320
2026-05-04,21:00,JB Sentral,Woodlands CIQ,320
2026-05-04,21:00,Woodlands CIQ,JB Sentral,265
2026-05-04,22:00,JB Sentral,Woodlands CIQ,318
2026-05-04,22:00,Woodlands CIQ,JB Sentral,139
2026-05-04,23:00,Woodlands CIQ,JB Sentral,39
2026-05-05,05:00,JB Sentral,Woodlands CIQ,640
2026-05-05,06:00,JB Sentral,Woodlands CIQ,640
2026-05-05,07:00,JB Sentral,Woodlands CIQ,639
2026-05-05,08:00,JB Sentral,Woodlands CIQ,320
2026-05-05,08:00,Woodlands CIQ,JB Sentral,318
2026-05-05,09:00,Woodlands CIQ,JB Sentral,320
2026-05-05,10:00,JB Sentral,Woodlands CIQ,321
2026-05-05,11:00,JB Sentral,Woodlands CIQ,238
2026-05-05,11:00,Woodlands CIQ,JB Sentral,321
2026-05-05,12:00,JB Sentral,Woodlands CIQ,245
2026-05-05,12:00,Woodlands CIQ,JB Sentral,319
2026-05-05,13:00,Woodlands CIQ,JB Sentral,136
2026-05-05,14:00,JB Sentral,Woodlands CIQ,259
2026-05-05,15:00,JB Sentral,Woodlands CIQ,323
2026-05-05,15:00,Woodlands CIQ,JB Sentral,101
2026-05-05,16:00,JB Sentral,Woodlands CIQ,320
2026-05-05,16:00,Woodlands CIQ,JB Sentral,74
2026-05-05,17:00,JB Sentral,Woodlands CIQ,321
2026-05-05,17:00,Woodlands CIQ,JB Sentral,187
2026-05-05,18:00,Woodlands CIQ,JB Sentral,320
2026-05-05,19:00,JB Sentral,Woodlands CIQ,321
2026-05-05,20:00,JB Sentral,Woodlands CIQ,324
2026-05-05,20:00,Woodlands CIQ,JB Sentral,320
2026-05-05,21:00,JB Sentral,Woodlands CIQ,317
2026-05-05,21:00,Woodlands CIQ,JB Sentral,320
2026-05-05,22:00,JB Sentral,Woodlands CIQ,216
2026-05-05,22:00,Woodlands CIQ,JB Sentral,170
2026-05-05,23:00,Woodlands CIQ,JB Sentral,54
2026-05-06,05:00,JB Sentral,Woodlands CIQ,640
2026-05-06,06:00,JB Sentral,Woodlands CIQ,640
2026-05-06,07:00,JB Sentral,Woodlands CIQ,640
2026-05-06,08:00,JB Sentral,Woodlands CIQ,320
2026-05-06,08:00,Woodlands CIQ,JB Sentral,320
2026-05-06,09:00,Woodlands CIQ,JB Sentral,320
2026-05-06,10:00,JB Sentral,Woodlands CIQ,320
2026-05-06,11:00,JB Sentral,Woodlands CIQ,226
2026-05-06,11:00,Woodlands CIQ,JB Sentral,320
2026-05-06,12:00,JB Sentral,Woodlands CIQ,191
2026-05-06,12:00,Woodlands CIQ,JB Sentral,323
2026-05-06,13:00,Woodlands CIQ,JB Sentral,153
2026-05-06,14:00,JB Sentral,Woodlands CIQ,177
2026-05-06,15:00,JB Sentral,Woodlands CIQ,322
2026-05-06,15:00,Woodlands CIQ,JB Sentral,86
2026-05-06,16:00,JB Sentral,Woodlands CIQ,319
2026-05-06,16:00,Woodlands CIQ,JB Sentral,107
2026-05-06,17:00,JB Sentral,Woodlands CIQ,320
2026-05-06,17:00,Woodlands CIQ,JB Sentral,257
2026-05-06,18:00,Woodlands CIQ,JB Sentral,320
2026-05-06,19:00,JB Sentral,Woodlands CIQ,320
2026-05-06,20:00,JB Sentral,Woodlands CIQ,321
2026-05-06,20:00,Woodlands CIQ,JB Sentral,320
2026-05-06,21:00,JB Sentral,Woodlands CIQ,321
2026-05-06,21:00,Woodlands CIQ,JB Sentral,320
2026-05-06,22:00,JB Sentral,Woodlands CIQ,192
2026-05-06,22:00,Woodlands CIQ,JB Sentral,205
2026-05-06,23:00,Woodlands CIQ,JB Sentral,55
2026-05-07,05:00,JB Sentral,Woodlands CIQ,640
2026-05-07,06:00,JB Sentral,Woodlands CIQ,640
2026-05-07,07:00,JB Sentral,Woodlands CIQ,640
2026-05-07,08:00,JB Sentral,Woodlands CIQ,320
2026-05-07,08:00,Woodlands CIQ,JB Sentral,320
2026-05-07,09:00,Woodlands CIQ,JB Sentral,320
2026-05-07,11:00,JB Sentral,Woodlands CIQ,315
2026-05-07,12:00,JB Sentral,Woodlands CIQ,195
2026-05-07,12:00,Woodlands CIQ,JB Sentral,324
2026-05-07,13:00,Woodlands CIQ,JB Sentral,320
2026-05-07,14:00,JB Sentral,Woodlands CIQ,255
2026-05-07,15:00,JB Sentral,Woodlands CIQ,317
2026-05-07,15:00,Woodlands CIQ,JB Sentral,146
2026-05-07,16:00,JB Sentral,Woodlands CIQ,320
2026-05-07,16:00,Woodlands CIQ,JB Sentral,125
2026-05-07,17:00,JB Sentral,Woodlands CIQ,322
2026-05-07,17:00,Woodlands CIQ,JB Sentral,321
2026-05-07,18:00,Woodlands CIQ,JB Sentral,320
2026-05-07,19:00,JB Sentral,Woodlands CIQ,323
2026-05-07,20:00,JB Sentral,Woodlands CIQ,320
2026-05-07,20:00,Woodlands CIQ,JB Sentral,320
2026-05-07,21:00,JB Sentral,Woodlands CIQ,321
2026-05-07,21:00,Woodlands CIQ,JB Sentral,320
2026-05-07,22:00,JB Sentral,Woodlands CIQ,216
2026-05-07,22:00,Woodlands CIQ,JB Sentral,322
2026-05-07,23:00,Woodlands CIQ,JB Sentral,66
2026-05-08,05:00,JB Sentral,Woodlands CIQ,640
2026-05-08,06:00,JB Sentral,Woodlands CIQ,640
2026-05-08,07:00,JB Sentral,Woodlands CIQ,640
2026-05-08,08:00,JB Sentral,Woodlands CIQ,320
2026-05-08,08:00,Woodlands CIQ,JB Sentral,321
2026-05-08,09:00,Woodlands CIQ,JB Sentral,320
2026-05-08,10:00,JB Sentral,Woodlands CIQ,278
2026-05-08,11:00,JB Sentral,Woodlands CIQ,182
2026-05-08,11:00,Woodlands CIQ,JB Sentral,323
2026-05-08,12:00,JB Sentral,Woodlands CIQ,205
2026-05-08,12:00,Woodlands CIQ,JB Sentral,321
2026-05-08,13:00,Woodlands CIQ,JB Sentral,324
2026-05-08,14:00,JB Sentral,Woodlands CIQ,208
2026-05-08,15:00,JB Sentral,Woodlands CIQ,308
2026-05-08,15:00,Woodlands CIQ,JB Sentral,321
2026-05-08,16:00,JB Sentral,Woodlands CIQ,321
2026-05-08,16:00,Woodlands CIQ,JB Sentral,332
2026-05-08,17:00,JB Sentral,Woodlands CIQ,318
2026-05-08,17:00,Woodlands CIQ,JB Sentral,320
2026-05-08,18:00,Woodlands CIQ,JB Sentral,320
2026-05-08,19:00,JB Sentral,Woodlands CIQ,319
2026-05-08,20:00,JB Sentral,Woodlands CIQ,319
2026-05-08,20:00,Woodlands CIQ,JB Sentral,320
2026-05-08,21:00,JB Sentral,Woodlands CIQ,320
2026-05-08,21:00,Woodlands CIQ,JB Sentral,322
2026-05-08,22:00,JB Sentral,Woodlands CIQ,318
2026-05-08,22:00,Woodlands CIQ,JB Sentral,318
2026-05-08,23:00,Woodlands CIQ,JB Sentral,320
2026-05-09,05:00,JB Sentral,Woodlands CIQ,187
2026-05-09,06:00,JB Sentral,Woodlands CIQ,371
2026-05-09,07:00,JB Sentral,Woodlands CIQ,536
2026-05-09,08:00,JB Sentral,Woodlands CIQ,322
2026-05-09,08:00,Woodlands CIQ,JB Sentral,321
2026-05-09,09:00,Woodlands CIQ,JB Sentral,321
2026-05-09,10:00,JB Sentral,Woodlands CIQ,323
2026-05-09,11:00,JB Sentral,Woodlands CIQ,312
2026-05-09,11:00,Woodlands CIQ,JB Sentral,322
2026-05-09,12:00,JB Sentral,Woodlands CIQ,317
2026-05-09,12:00,Woodlands CIQ,JB Sentral,320
2026-05-09,13:00,Woodlands CIQ,JB Sentral,326
2026-05-09,14:00,JB Sentral,Woodlands CIQ,322
2026-05-09,15:00,JB Sentral,Woodlands CIQ,320
2026-05-09,15:00,Woodlands CIQ,JB Sentral,322
2026-05-09,16:00,JB Sentral,Woodlands CIQ,321
2026-05-09,16:00,Woodlands CIQ,JB Sentral,323
2026-05-09,17:00,JB Sentral,Woodlands CIQ,323
2026-05-09,17:00,Woodlands CIQ,JB Sentral,325
2026-05-09,18:00,Woodlands CIQ,JB Sentral,321
2026-05-09,19:00,JB Sentral,Woodlands CIQ,323
2026-05-09,20:00,JB Sentral,Woodlands CIQ,318
2026-05-09,20:00,Woodlands CIQ,JB Sentral,216
2026-05-09,21:00,JB Sentral,Woodlands CIQ,320
2026-05-09,21:00,Woodlands CIQ,JB Sentral,174
2026-05-09,22:00,JB Sentral,Woodlands CIQ,320
2026-05-09,22:00,Woodlands CIQ,JB Sentral,229
2026-05-09,23:00,Woodlands CIQ,JB Sentral,96
2026-05-10,05:00,JB Sentral,Woodlands CIQ,113
2026-05-10,06:00,JB Sentral,Woodlands CIQ,176
2026-05-10,07:00,JB Sentral,Woodlands CIQ,334
2026-05-10,08:00,JB Sentral,Woodlands CIQ,322
2026-05-10,08:00,Woodlands CIQ,JB Sentral,316
2026-05-10,09:00,Woodlands CIQ,JB Sentral,320
2026-05-10,10:00,JB Sentral,Woodlands CIQ,326
2026-05-10,11:00,JB Sentral,Woodlands CIQ,323
2026-05-10,11:00,Woodlands CIQ,JB Sentral,320
2026-05-10,12:00,JB Sentral,Woodlands CIQ,322
2026-05-10,12:00,Woodlands CIQ,JB Sentral,322
2026-05-10,13:00,Woodlands CIQ,JB Sentral,289
2026-05-10,14:00,JB Sentral,Woodlands CIQ,322
2026-05-10,15:00,JB Sentral,Woodlands CIQ,324
2026-05-10,15:00,Woodlands CIQ,JB Sentral,175
2026-05-10,16:00,JB Sentral,Woodlands CIQ,322
2026-05-10,16:00,Woodlands CIQ,JB Sentral,126
2026-05-10,17:00,JB Sentral,Woodlands CIQ,321
2026-05-10,17:00,Woodlands CIQ,JB Sentral,96
2026-05-10,18:00,Woodlands CIQ,JB Sentral,103
2026-05-10,19:00,JB Sentral,Woodlands CIQ,321
2026-05-10,20:00,JB Sentral,Woodlands CIQ,320
2026-05-10,20:00,Woodlands CIQ,JB Sentral,78
2026-05-10,21:00,JB Sentral,Woodlands CIQ,318
2026-05-10,21:00,Woodlands CIQ,JB Sentral,81
2026-05-10,22:00,JB Sentral,Woodlands CIQ,320
2026-05-10,22:00,Woodlands CIQ,JB Sentral,62
2026-05-10,23:00,Woodlands CIQ,JB Sentral,34
2026-05-11,05:00,JB Sentral,Woodlands CIQ,640
2026-05-11,06:00,JB Sentral,Woodlands CIQ,640
2026-05-11,07:00,JB Sentral,Woodlands CIQ,640
2026-05-11,08:00,JB Sentral,Woodlands CIQ,320
2026-05-11,08:00,Woodlands CIQ,JB Sentral,320
2026-05-11,09:00,Woodlands CIQ,JB Sentral,320
2026-05-11,10:00,JB Sentral,Woodlands CIQ,325
2026-05-11,11:00,JB Sentral,Woodlands CIQ,323
2026-05-11,11:00,Woodlands CIQ,JB Sentral,321
2026-05-11,12:00,JB Sentral,Woodlands CIQ,325
2026-05-11,12:00,Woodlands CIQ,JB Sentral,322
2026-05-11,13:00,Woodlands CIQ,JB Sentral,203
2026-05-11,15:00,JB Sentral,Woodlands CIQ,328
2026-05-11,16:00,JB Sentral,Woodlands CIQ,320
2026-05-11,16:00,Woodlands CIQ,JB Sentral,79
2026-05-11,17:00,JB Sentral,Woodlands CIQ,323
2026-05-11,17:00,Woodlands CIQ,JB Sentral,197
2026-05-11,18:00,Woodlands CIQ,JB Sentral,320
2026-05-11,19:00,JB Sentral,Woodlands CIQ,321
2026-05-11,20:00,JB Sentral,Woodlands CIQ,320
2026-05-11,20:00,Woodlands CIQ,JB Sentral,320
2026-05-11,21:00,JB Sentral,Woodlands CIQ,320
2026-05-11,21:00,Woodlands CIQ,JB Sentral,287
2026-05-11,22:00,JB Sentral,Woodlands CIQ,317
2026-05-11,22:00,Woodlands CIQ,JB Sentral,143
2026-05-11,23:00,Woodlands CIQ,JB Sentral,33
2026-05-12,05:00,JB Sentral,Woodlands CIQ,640
2026-05-12,06:00,JB Sentral,Woodlands CIQ,640
2026-05-12,07:00,JB Sentral,Woodlands CIQ,640
2026-05-12,08:00,JB Sentral,Woodlands CIQ,320
2026-05-12,08:00,Woodlands CIQ,JB Sentral,320
2026-05-12,09:00,Woodlands CIQ,JB Sentral,320
2026-05-12,10:00,JB Sentral,Woodlands CIQ,324
2026-05-12,11:00,JB Sentral,Woodlands CIQ,220
2026-05-12,11:00,Woodlands CIQ,JB Sentral,323
2026-05-12,12:00,JB Sentral,Woodlands CIQ,197
2026-05-12,12:00,Woodlands CIQ,JB Sentral,278
2026-05-12,13:00,Woodlands CIQ,JB Sentral,122
2026-05-12,14:00,JB Sentral,Woodlands CIQ,251
2026-05-12,15:00,JB Sentral,Woodlands CIQ,321
2026-05-12,15:00,Woodlands CIQ,JB Sentral,105
2026-05-12,16:00,JB Sentral,Woodlands CIQ,321
2026-05-12,16:00,Woodlands CIQ,JB Sentral,79
2026-05-12,17:00,JB Sentral,Woodlands CIQ,323
2026-05-12,17:00,Woodlands CIQ,JB Sentral,221
2026-05-12,18:00,Woodlands CIQ,JB Sentral,320
2026-05-12,19:00,JB Sentral,Woodlands CIQ,322
2026-05-12,20:00,JB Sentral,Woodlands CIQ,321
2026-05-12,20:00,Woodlands CIQ,JB Sentral,320
2026-05-12,21:00,JB Sentral,Woodlands CIQ,320
2026-05-12,21:00,Woodlands CIQ,JB Sentral,322
2026-05-12,22:00,JB Sentral,Woodlands CIQ,229
2026-05-12,22:00,Woodlands CIQ,JB Sentral,190
2026-05-12,23:00,Woodlands CIQ,JB Sentral,50
2026-05-13,05:00,JB Sentral,Woodlands CIQ,640
2026-05-13,06:00,JB Sentral,Woodlands CIQ,640
2026-05-13,07:00,JB Sentral,Woodlands CIQ,640
2026-05-13,08:00,JB Sentral,Woodlands CIQ,320
2026-05-13,08:00,Woodlands CIQ,JB Sentral,320
2026-05-13,09:00,Woodlands CIQ,JB Sentral,320
2026-05-13,10:00,JB Sentral,Woodlands CIQ,320
2026-05-13,11:00,JB Sentral,Woodlands CIQ,247
2026-05-13,11:00,Woodlands CIQ,JB Sentral,324
2026-05-13,12:00,JB Sentral,Woodlands CIQ,181
2026-05-13,12:00,Woodlands CIQ,JB Sentral,326
2026-05-13,13:00,Woodlands CIQ,JB Sentral,151
2026-05-13,14:00,JB Sentral,Woodlands CIQ,199
2026-05-13,15:00,JB Sentral,Woodlands CIQ,324
2026-05-13,15:00,Woodlands CIQ,JB Sentral,99
2026-05-13,16:00,JB Sentral,Woodlands CIQ,323
2026-05-13,16:00,Woodlands CIQ,JB Sentral,84
2026-05-13,17:00,JB Sentral,Woodlands CIQ,321
2026-05-13,17:00,Woodlands CIQ,JB Sentral,238
2026-05-13,18:00,Woodlands CIQ,JB Sentral,320
2026-05-13,19:00,JB Sentral,Woodlands CIQ,321
2026-05-13,20:00,JB Sentral,Woodlands CIQ,323
2026-05-13,20:00,Woodlands CIQ,JB Sentral,320
2026-05-13,21:00,JB Sentral,Woodlands CIQ,320
2026-05-13,21:00,Woodlands CIQ,JB Sentral,320
2026-05-13,22:00,JB Sentral,Woodlands CIQ,196
2026-05-13,22:00,Woodlands CIQ,JB Sentral,225
2026-05-13,23:00,Woodlands CIQ,JB Sentral,52
